"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.566000238E1,6.140350699E-1,0.000000000E0,-7.017543912E-2,6.180320860E-1
1.567015908E1,5.789473653E-1,0.000000000E0,-8.771929890E-2,5.855550590E-1
1.568004085E1,5.438596606E-1,0.000000000E0,-8.771929890E-2,5.508883788E-1
1.569068531E1,5.087719560E-1,0.000000000E0,-1.052631587E-1,5.195471449E-1
1.570017323E1,4.912280738E-1,0.000000000E0,-1.052631587E-1,5.023796902E-1
1.571004023E1,4.561403394E-1,0.000000000E0,-1.052631587E-1,4.681285526E-1
1.572097092E1,4.385964870E-1,0.000000000E0,-1.052631587E-1,4.510512288E-1
1.572999677E1,4.035087824E-1,0.000000000E0,-1.228070185E-1,4.217830026E-1
1.573999977E1,3.684210479E-1,0.000000000E0,-1.228070185E-1,3.883498839E-1
1.575000508E1,3.508771956E-1,0.000000000E0,-1.052631587E-1,3.663265469E-1
1.576099308E1,3.157894611E-1,0.000000000E0,-1.052631587E-1,3.328713210E-1
1.577004900E1,2.982456088E-1,0.000000000E0,-1.052631587E-1,3.162764230E-1
1.578091992E1,2.807017565E-1,0.000000000E0,-1.052631587E-1,2.997896073E-1
1.579029492E1,2.631579041E-1,0.000000000E0,-1.052631587E-1,2.834297357E-1
1.580011831E1,2.280701697E-1,0.000000000E0,-1.228070185E-1,2.590319789E-1
1.581000815E1,1.929824501E-1,0.000000000E0,-1.228070185E-1,2.287439395E-1
1.582097792E1,1.754385978E-1,0.000000000E0,-1.228070185E-1,2.141501001E-1
1.583162392E1,1.403508782E-1,0.000000000E0,-1.228070185E-1,1.864937876E-1
1.584008831E1,1.052631587E-1,0.000000000E0,-1.228070185E-1,1.617463952E-1
1.585000031E1,7.017543912E-2,-1.754385978E-2,-1.228070185E-1,1.425269906E-1
1.586002223E1,3.508771956E-2,-1.754385978E-2,-1.228070185E-1,1.289205137E-1
1.587007600E1,0.000000000E0,-1.754385978E-2,-1.052631587E-1,1.067151329E-1
1.588059731E1,-1.754385978E-2,-1.754385978E-2,-1.052631587E-1,1.081476149E-1
1.589149162E1,-5.263157934E-2,-1.754385978E-2,-1.052631587E-1,1.189882462E-1
1.590079662E1,-8.771929890E-2,-1.754385978E-2,-8.771929890E-2,1.252882190E-1
1.591054277E1,-1.228070185E-1,-1.754385978E-2,-8.771929890E-2,1.519342825E-1
1.592104254E1,-1.578947306E-1,-1.754385978E-2,-7.017543912E-2,1.736753443E-1
1.593022569E1,-1.929824501E-1,-1.754385978E-2,-7.017543912E-2,2.060936810E-1
1.594000285E1,-1.929824501E-1,-1.754385978E-2,-7.017543912E-2,2.060936810E-1
1.595036723E1,-2.105263174E-1,-1.754385978E-2,-7.017543912E-2,2.226066252E-1
1.595999885E1,-2.456140369E-1,-1.754385978E-2,-5.263157934E-2,2.518017579E-1
1.597000254E1,-2.807017565E-1,-1.754385978E-2,-5.263157934E-2,2.861316939E-1
1.598028238E1,-3.684210479E-1,-1.754385978E-2,-3.508771956E-2,3.705037161E-1
1.599002208E1,-3.684210479E-1,-1.754385978E-2,-3.508771956E-2,3.705037161E-1
1.600002339E1,-4.035087824E-1,-1.754385978E-2,-3.508771956E-2,4.054112388E-1
1.601001192E1,-4.385964870E-1,-1.754385978E-2,-3.508771956E-2,4.403473782E-1
1.602258846E1,-5.087719560E-1,-3.508771956E-2,-1.754385978E-2,5.102821163E-1
1.603000408E1,-5.087719560E-1,-3.508771956E-2,-1.754385978E-2,5.102821163E-1
1.604111238E1,-5.438596606E-1,-3.508771956E-2,-1.754385978E-2,5.452726525E-1
1.605027839E1,-5.789473653E-1,-3.508771956E-2,-1.754385978E-2,5.802749235E-1
1.606030762E1,-5.964912176E-1,-3.508771956E-2,-1.754385978E-2,5.977798155E-1
1.607020677E1,-6.315789223E-1,-3.508771956E-2,-1.754385978E-2,6.327960731E-1
1.608000615E1,-6.666666865E-1,-3.508771956E-2,0.000000000E0,6.675894090E-1
1.609018946E1,-6.666666865E-1,-3.508771956E-2,0.000000000E0,6.675894090E-1
1.610000892E1,-7.017543912E-1,-3.508771956E-2,0.000000000E0,7.026310366E-1
1.611003354E1,-7.192982435E-1,-3.508771956E-2,0.000000000E0,7.201535331E-1
1.612001762E1,-7.192982435E-1,-3.508771956E-2,0.000000000E0,7.201535331E-1
1.613002115E1,-7.368420959E-1,-3.508771956E-2,-1.754385978E-2,7.378856343E-1
1.614000208E1,-7.719298005E-1,-5.263157934E-2,0.000000000E0,7.737219785E-1
1.615025715E1,-7.719298005E-1,-5.263157934E-2,0.000000000E0,7.737219785E-1
1.616000231E1,-7.894737124E-1,-5.263157934E-2,0.000000000E0,7.912261534E-1
1.617031946E1,-8.070175648E-1,-5.263157934E-2,0.000000000E0,8.087319908E-1
1.618040669E1,-8.245614171E-1,-5.263157934E-2,0.000000000E0,8.262394409E-1
1.618999746E1,-8.245614171E-1,-5.263157934E-2,0.000000000E0,8.262394409E-1
1.620043562E1,-8.421052694E-1,-5.263157934E-2,0.000000000E0,8.437484032E-1
1.621002554E1,-8.596491218E-1,-5.263157934E-2,0.000000000E0,8.612587856E-1
1.622140415E1,-8.771929741E-1,-5.263157934E-2,0.000000000E0,8.787705030E-1
1.623000000E1,-8.947368264E-1,-5.263157934E-2,0.000000000E0,8.962834773E-1
1.624000531E1,-9.122806787E-1,-5.263157934E-2,0.000000000E0,9.137976362E-1
1.624999892E1,-9.298245907E-1,-7.017543912E-2,0.000000000E0,9.324689602E-1
1.626008731E1,-9.473684430E-1,-7.017543912E-2,0.000000000E0,9.499639778E-1
1.627004877E1,-9.824561477E-1,-7.017543912E-2,0.000000000E0,9.849592247E-1
1.627999954E1,-1.000000000E0,-7.017543912E-2,0.000000000E0,1.002459272E0
1.629096992E1,-1.017543912E0,-7.017543912E-2,1.754385978E-2,1.020111755E0
1.630054277E1,-1.035087705E0,-7.017543912E-2,1.754385978E-2,1.037612132E0
1.631176123E1,-1.052631617E0,-7.017543912E-2,1.754385978E-2,1.055114069E0
1.632001846E1,-1.087719321E0,-8.771929890E-2,1.754385978E-2,1.091391673E0
1.633026531E1,-1.105263114E0,-8.771929890E-2,1.754385978E-2,1.108877366E0
1.634001408E1,-1.122807026E0,-8.771929890E-2,3.508771956E-2,1.126774796E0
1.635030846E1,-1.140350819E0,-8.771929890E-2,3.508771956E-2,1.144257756E0
1.636006192E1,-1.140350819E0,-8.771929890E-2,3.508771956E-2,1.144257756E0
1.637000985E1,-1.140350819E0,-7.017543912E-2,3.508771956E-2,1.143046688E0
1.638207192E1,-1.157894731E0,-7.017543912E-2,3.508771956E-2,1.160549847E0
1.639000777E1,-1.157894731E0,-7.017543912E-2,3.508771956E-2,1.160549847E0
1.640003385E1,-1.157894731E0,-7.017543912E-2,5.263157934E-2,1.161212678E0
1.641001485E1,-1.157894731E0,-7.017543912E-2,5.263157934E-2,1.161212678E0
1.642061892E1,-1.157894731E0,-7.017543912E-2,5.263157934E-2,1.161212678E0
1.643087408E1,-1.157894731E0,-7.017543912E-2,5.263157934E-2,1.161212678E0
1.644043077E1,-1.140350819E0,-7.017543912E-2,7.017543912E-2,1.144661161E0
1.644999815E1,-1.140350819E0,-7.017543912E-2,7.017543912E-2,1.144661161E0
1.646000492E1,-1.122807026E0,-7.017543912E-2,7.017543912E-2,1.127184458E0
1.647132631E1,-1.122807026E0,-7.017543912E-2,8.771929890E-2,1.128412551E0
1.648000500E1,-1.105263114E0,-7.017543912E-2,8.771929890E-2,1.110957163E0
1.649000677E1,-1.105263114E0,-5.263157934E-2,8.771929890E-2,1.109987076E0
1.650000562E1,-1.087719321E0,-5.263157934E-2,8.771929890E-2,1.092519144E0
1.651068515E1,-1.070175409E0,-5.263157934E-2,8.771929890E-2,1.075053564E0
1.652001092E1,-1.052631617E0,-5.263157934E-2,8.771929890E-2,1.057590695E0
1.653048485E1,-1.035087705E0,-5.263157934E-2,8.771929890E-2,1.040130432E0
1.654001039E1,-1.035087705E0,-5.263157934E-2,8.771929890E-2,1.040130432E0
1.655152631E1,-1.017543912E0,-5.263157934E-2,8.771929890E-2,1.022673150E0
1.656097346E1,-1.017543912E0,-5.263157934E-2,8.771929890E-2,1.022673150E0
1.657141185E1,-1.000000000E0,-7.017543912E-2,8.771929890E-2,1.006289853E0
1.658283546E1,-1.000000000E0,-7.017543912E-2,8.771929890E-2,1.006289853E0
1.659001023E1,-1.000000000E0,-7.017543912E-2,8.771929890E-2,1.006289853E0
1.660016608E1,-1.000000000E0,-7.017543912E-2,8.771929890E-2,1.006289853E0
1.660999846E1,-1.000000000E0,-7.017543912E-2,8.771929890E-2,1.006289853E0
1.662196054E1,-1.000000000E0,-5.263157934E-2,8.771929890E-2,1.005218762E0
1.663000739E1,-1.000000000E0,-5.263157934E-2,8.771929890E-2,1.005218762E0
1.664001746E1,-1.000000000E0,-5.263157934E-2,1.052631587E-1,1.006901393E0
1.665001915E1,-1.000000000E0,-5.263157934E-2,1.052631587E-1,1.006901393E0
1.666025900E1,-1.000000000E0,-5.263157934E-2,1.052631587E-1,1.006901393E0
1.667162515E1,-1.000000000E0,-5.263157934E-2,8.771929890E-2,1.005218762E0
1.668020008E1,-9.824561477E-1,-5.263157934E-2,8.771929890E-2,9.877676046E-1
1.669001792E1,-9.824561477E-1,-5.263157934E-2,8.771929890E-2,9.877676046E-1
1.670019777E1,-9.649122953E-1,-3.508771956E-2,8.771929890E-2,9.695264623E-1
1.670999585E1,-9.649122953E-1,-3.508771956E-2,8.771929890E-2,9.695264623E-1
1.672001231E1,-9.473684430E-1,-3.508771956E-2,7.017543912E-2,9.506117542E-1
1.673000808E1,-9.298245907E-1,-3.508771956E-2,7.017543912E-2,9.331288816E-1
1.673999908E1,-9.122806787E-1,-3.508771956E-2,7.017543912E-2,9.156482824E-1
1.675000462E1,-8.947368264E-1,-3.508771956E-2,7.017543912E-2,8.981702115E-1
1.676113377E1,-8.771929741E-1,-3.508771956E-2,7.017543912E-2,8.806947565E-1
1.677000938E1,-8.596491218E-1,-3.508771956E-2,7.017543912E-2,8.632220762E-1
1.678075831E1,-8.245614171E-1,-3.508771956E-2,7.017543912E-2,8.282857423E-1
1.679014992E1,-8.070175648E-1,-3.508771956E-2,7.017543912E-2,8.108224776E-1
1.680129385E1,-7.894737124E-1,-3.508771956E-2,7.017543912E-2,7.933627688E-1
1.681001069E1,-7.719298005E-1,-3.508771956E-2,7.017543912E-2,7.759067967E-1
1.682040715E1,-7.543859482E-1,-1.754385978E-2,7.017543912E-2,7.578459857E-1
1.683040708E1,-7.368420959E-1,-1.754385978E-2,5.263157934E-2,7.389276990E-1
1.684001838E1,-7.192982435E-1,-1.754385978E-2,5.263157934E-2,7.214345662E-1
1.685009692E1,-7.017543912E-1,-1.754385978E-2,5.263157934E-2,7.039439578E-1
1.686040762E1,-6.666666865E-1,-1.754385978E-2,5.263157934E-2,6.689711063E-1
1.687007669E1,-6.666666865E-1,-1.754385978E-2,5.263157934E-2,6.689711063E-1
1.688000054E1,-6.491228342E-1,-1.754385978E-2,5.263157934E-2,6.514893123E-1
1.689002200E1,-6.315789223E-1,-1.754385978E-2,5.263157934E-2,6.340108873E-1
1.690000323E1,-6.140350699E-1,-1.754385978E-2,5.263157934E-2,6.165362417E-1
1.691023723E1,-5.964912176E-1,-1.754385978E-2,5.263157934E-2,5.990656415E-1
1.692014485E1,-5.964912176E-1,-1.754385978E-2,5.263157934E-2,5.990656415E-1
1.693099723E1,-5.614035130E-1,-1.754385978E-2,5.263157934E-2,5.641380811E-1
1.694005946E1,-5.614035130E-1,-1.754385978E-2,5.263157934E-2,5.641380811E-1
1.695006315E1,-5.263158083E-1,-1.754385978E-2,3.508771956E-2,5.277757717E-1
1.696009177E1,-5.087719560E-1,-1.754385978E-2,3.508771956E-2,5.102821163E-1
1.697000854E1,-4.736842215E-1,-1.754385978E-2,3.508771956E-2,4.753058771E-1
1.698008108E1,-4.385964870E-1,-1.754385978E-2,3.508771956E-2,4.403473782E-1
1.699001254E1,-4.035087824E-1,0.000000000E0,3.508771956E-2,4.050314624E-1
1.700045900E1,-3.684210479E-1,0.000000000E0,3.508771956E-2,3.700881201E-1
1.701000769E1,-3.508771956E-1,0.000000000E0,1.754385978E-2,3.513155183E-1
1.702011523E1,-3.157894611E-1,0.000000000E0,1.754385978E-2,3.162764152E-1
1.702999708E1,-2.807017565E-1,0.000000000E0,1.754385978E-2,2.812494677E-1
1.704068562E1,-2.631579041E-1,0.000000000E0,0.000000000E0,2.631579041E-1
1.705471531E1,-1.929824501E-1,0.000000000E0,0.000000000E0,1.929824501E-1
1.706006392E1,-1.929824501E-1,0.000000000E0,0.000000000E0,1.929824501E-1
1.707032400E1,-1.754385978E-1,0.000000000E0,-1.754385978E-2,1.763136087E-1
1.707999854E1,-1.578947306E-1,0.000000000E0,-1.754385978E-2,1.588663997E-1
1.709001600E1,-1.228070185E-1,0.000000000E0,-3.508771956E-2,1.277212271E-1
1.710000800E1,-1.052631587E-1,0.000000000E0,-3.508771956E-2,1.109571117E-1
1.711029023E1,-8.771929890E-2,0.000000000E0,-5.263157934E-2,1.022974024E-1
1.712003700E1,-5.263157934E-2,0.000000000E0,-5.263157934E-2,7.443229331E-2
1.713001154E1,-3.508771956E-2,0.000000000E0,-5.263157934E-2,6.325528601E-2
1.713999954E1,-1.754385978E-2,0.000000000E0,-5.263157934E-2,5.547855585E-2
1.715005262E1,0.000000000E0,0.000000000E0,-5.263157934E-2,5.263157934E-2
1.716265769E1,1.754385978E-2,0.000000000E0,-7.017543912E-2,7.233518695E-2
1.717000385E1,1.754385978E-2,0.000000000E0,-7.017543912E-2,7.233518695E-2
1.718012538E1,3.508771956E-2,0.000000000E0,-7.017543912E-2,7.845852611E-2
1.718999808E1,5.263157934E-2,0.000000000E0,-7.017543912E-2,8.771929890E-2
1.720076531E1,7.017543912E-2,0.000000000E0,-8.771929890E-2,1.123355138E-1
1.721010939E1,8.771929890E-2,0.000000000E0,-8.771929890E-2,1.240538222E-1
1.722007369E1,8.771929890E-2,0.000000000E0,-1.052631587E-1,1.370219252E-1
1.723014954E1,1.052631587E-1,0.000000000E0,-1.052631587E-1,1.488645866E-1
1.724042538E1,1.228070185E-1,0.000000000E0,-1.052631587E-1,1.617463952E-1
1.725174992E1,1.403508782E-1,0.000000000E0,-1.228070185E-1,1.864937876E-1
1.726002885E1,1.578947306E-1,0.000000000E0,-1.228070185E-1,2.000307719E-1
1.727010062E1,1.754385978E-1,0.000000000E0,-1.403508782E-1,2.246710275E-1
1.728001331E1,2.105263174E-1,0.000000000E0,-1.403508782E-1,2.530211440E-1
1.729060000E1,2.280701697E-1,0.000000000E0,-1.403508782E-1,2.677953908E-1
1.730000531E1,2.631579041E-1,0.000000000E0,-1.403508782E-1,2.982456228E-1
1.731131300E1,2.807017565E-1,0.000000000E0,-1.403508782E-1,3.138341044E-1
1.731999777E1,2.982456088E-1,0.000000000E0,-1.403508782E-1,3.296191927E-1
1.733002200E1,3.157894611E-1,0.000000000E0,-1.403508782E-1,3.455739469E-1
1.734010777E1,3.333333433E-1,0.000000000E0,-1.403508782E-1,3.616759416E-1
1.735045462E1,3.508771956E-1,1.754385978E-2,-1.403508782E-1,3.783133125E-1
1.736080708E1,3.859649003E-1,1.754385978E-2,-1.403508782E-1,4.110657615E-1
1.737001539E1,4.035087824E-1,1.754385978E-2,-1.403508782E-1,4.275809789E-1
1.738053677E1,4.210526347E-1,1.754385978E-2,-1.578947306E-1,4.500265038E-1
1.739001031E1,4.561403394E-1,1.754385978E-2,-1.403508782E-1,4.775669223E-1
1.740004185E1,4.736842215E-1,1.754385978E-2,-1.403508782E-1,4.943509864E-1
1.741001969E1,4.912280738E-1,1.754385978E-2,-1.403508782E-1,5.111860489E-1
1.742073900E1,5.087719560E-1,1.754385978E-2,-1.578947306E-1,5.329985330E-1
1.742999700E1,5.263158083E-1,1.754385978E-2,-1.578947306E-1,5.497698273E-1
1.744001623E1,5.438596606E-1,3.508771956E-2,-1.403508782E-1,5.627724652E-1
1.745050577E1,5.614035130E-1,1.754385978E-2,-1.403508782E-1,5.789473727E-1
1.746000539E1,5.789473653E-1,3.508771956E-2,-1.403508782E-1,5.967491675E-1
1.747057538E1,5.964912176E-1,3.508771956E-2,-1.403508782E-1,6.137844001E-1
1.748001469E1,6.140350699E-1,3.508771956E-2,-1.403508782E-1,6.308475126E-1
1.749127808E1,6.315789223E-1,3.508771956E-2,-1.403508782E-1,6.479363025E-1
1.750001715E1,6.315789223E-1,3.508771956E-2,-1.228070185E-1,6.443637536E-1
1.751001462E1,6.491228342E-1,3.508771956E-2,-1.228070185E-1,6.615687158E-1
1.752000131E1,6.666666865E-1,3.508771956E-2,-1.228070185E-1,6.787909713E-1
1.753018631E1,6.842105389E-1,3.508771956E-2,-1.403508782E-1,6.993379573E-1
1.754543962E1,7.017543912E-1,3.508771956E-2,-1.403508782E-1,7.165115091E-1
1.755060415E1,7.192982435E-1,3.508771956E-2,-1.403508782E-1,7.337025829E-1
1.756193846E1,7.192982435E-1,3.508771956E-2,-1.403508782E-1,7.337025829E-1
1.756999869E1,7.368420959E-1,3.508771956E-2,-1.403508782E-1,7.509099755E-1
1.758178215E1,7.368420959E-1,3.508771956E-2,-1.403508782E-1,7.509099755E-1
1.759000931E1,7.543859482E-1,5.263157934E-2,-1.403508782E-1,7.691336756E-1
1.760002146E1,7.543859482E-1,5.263157934E-2,-1.403508782E-1,7.691336756E-1
1.761000415E1,7.543859482E-1,5.263157934E-2,-1.228070185E-1,7.661264946E-1
1.762001108E1,7.719298005E-1,5.263157934E-2,-1.228070185E-1,7.834074699E-1
1.762999738E1,7.719298005E-1,5.263157934E-2,-1.228070185E-1,7.834074699E-1
1.764005208E1,7.894737124E-1,5.263157934E-2,-1.228070185E-1,8.006999373E-1
1.765384823E1,7.894737124E-1,5.263157934E-2,-1.228070185E-1,8.006999373E-1
1.766004954E1,7.894737124E-1,5.263157934E-2,-1.052631587E-1,7.981974432E-1
1.767013954E1,8.070175648E-1,5.263157934E-2,-1.052631587E-1,8.155536559E-1
1.767999777E1,8.070175648E-1,7.017543912E-2,-1.052631587E-1,8.168734753E-1
1.769072977E1,8.070175648E-1,7.017543912E-2,-1.052631587E-1,8.168734753E-1
1.770022638E1,8.245614171E-1,7.017543912E-2,-8.771929890E-2,8.321783452E-1
1.771000677E1,8.245614171E-1,7.017543912E-2,-8.771929890E-2,8.321783452E-1
1.772002046E1,8.245614171E-1,7.017543912E-2,-7.017543912E-2,8.305123209E-1
1.773001608E1,8.421052694E-1,7.017543912E-2,-7.017543912E-2,8.479330571E-1
1.774059300E1,8.596491218E-1,7.017543912E-2,-5.263157934E-2,8.641130065E-1
1.775021408E1,8.771929741E-1,7.017543912E-2,-5.263157934E-2,8.815680287E-1
1.776102877E1,8.771929741E-1,7.017543912E-2,-5.263157934E-2,8.815680287E-1
1.777014154E1,8.947368264E-1,7.017543912E-2,-5.263157934E-2,8.990265090E-1
1.778115815E1,9.122806787E-1,7.017543912E-2,-7.017543912E-2,9.176629127E-1
1.779000000E1,9.298245907E-1,7.017543912E-2,-7.017543912E-2,9.351058517E-1
1.780073000E1,9.298245907E-1,7.017543912E-2,-5.263157934E-2,9.339531278E-1
1.781000823E1,9.473684430E-1,7.017543912E-2,-5.263157934E-2,9.514208544E-1
1.782007962E1,9.649122953E-1,7.017543912E-2,-5.263157934E-2,9.688913319E-1
1.783020969E1,9.649122953E-1,7.017543912E-2,-5.263157934E-2,9.688913319E-1
1.784002731E1,9.649122953E-1,7.017543912E-2,-5.263157934E-2,9.688913319E-1
1.785080669E1,1.000000000E0,7.017543912E-2,-3.508771956E-2,1.003073148E0
1.786001062E1,1.000000000E0,7.017543912E-2,-3.508771956E-2,1.003073148E0
1.787132100E1,1.035087705E0,8.771929890E-2,-1.754385978E-2,1.038946110E0
1.788001808E1,1.035087705E0,8.771929890E-2,-1.754385978E-2,1.038946110E0
1.789001254E1,1.035087705E0,8.771929890E-2,-1.754385978E-2,1.038946110E0
1.789999923E1,1.052631617E0,8.771929890E-2,-1.754385978E-2,1.056425948E0
1.791045169E1,1.052631617E0,8.771929890E-2,0.000000000E0,1.056280264E0
1.792031308E1,1.052631617E0,8.771929890E-2,0.000000000E0,1.056280264E0
1.793084631E1,1.070175409E0,8.771929890E-2,0.000000000E0,1.073764444E0
1.794034831E1,1.070175409E0,7.017543912E-2,0.000000000E0,1.072473775E0
1.795001023E1,1.070175409E0,7.017543912E-2,0.000000000E0,1.072473775E0
1.796002808E1,1.070175409E0,7.017543912E-2,1.754385978E-2,1.072617260E0
1.796999646E1,1.070175409E0,7.017543912E-2,1.754385978E-2,1.072617260E0
1.798002085E1,1.052631617E0,7.017543912E-2,3.508771956E-2,1.055551543E0
1.798999662E1,1.052631617E0,7.017543912E-2,3.508771956E-2,1.055551543E0
1.800000900E1,1.035087705E0,7.017543912E-2,3.508771956E-2,1.038056981E0
1.801001377E1,1.017543912E0,7.017543912E-2,5.263157934E-2,1.021317917E0
1.802001677E1,1.017543912E0,7.017543912E-2,5.263157934E-2,1.021317917E0
1.803000539E1,1.017543912E0,7.017543912E-2,5.263157934E-2,1.021317917E0
1.804016454E1,1.017543912E0,7.017543912E-2,7.017543912E-2,1.022372142E0
1.805023923E1,1.017543912E0,7.017543912E-2,5.263157934E-2,1.021317917E0
1.805999838E1,1.000000000E0,7.017543912E-2,5.263157934E-2,1.003839965E0
1.807001946E1,1.000000000E0,7.017543912E-2,5.263157934E-2,1.003839965E0
1.807999785E1,9.824561477E-1,7.017543912E-2,5.263157934E-2,9.863644141E-1
1.809049777E1,9.824561477E-1,7.017543912E-2,5.263157934E-2,9.863644141E-1
1.810041662E1,9.649122953E-1,5.263157934E-2,5.263157934E-2,9.677788508E-1
1.811001077E1,9.649122953E-1,5.263157934E-2,5.263157934E-2,9.677788508E-1
1.811999785E1,9.473684430E-1,5.263157934E-2,7.017543912E-2,9.514208544E-1
1.813000692E1,9.473684430E-1,5.263157934E-2,7.017543912E-2,9.514208544E-1
1.814003900E1,9.298245907E-1,5.263157934E-2,8.771929890E-2,9.354349405E-1
1.815030392E1,9.298245907E-1,5.263157934E-2,8.771929890E-2,9.354349405E-1
1.816024831E1,9.122806787E-1,5.263157934E-2,8.771929890E-2,9.179982546E-1
1.817004131E1,8.947368264E-1,5.263157934E-2,8.771929890E-2,9.005657928E-1
1.818072008E1,8.771929741E-1,5.263157934E-2,8.771929890E-2,8.831377426E-1
1.819094192E1,8.596491218E-1,5.263157934E-2,8.771929890E-2,8.657143704E-1
1.820028577E1,8.421052694E-1,5.263157934E-2,1.052631587E-1,8.502891864E-1
1.820999816E1,8.245614171E-1,3.508771956E-2,1.052631587E-1,8.319933961E-1
1.822000569E1,7.894737124E-1,3.508771956E-2,1.052631587E-1,7.972328539E-1
1.823235639E1,7.543859482E-1,3.508771956E-2,1.052631587E-1,7.625022226E-1
1.824037616E1,7.192982435E-1,3.508771956E-2,1.228070185E-1,7.305495705E-1
1.825041777E1,6.842105389E-1,1.754385978E-2,1.228070185E-1,6.953656680E-1
1.826030685E1,6.666666865E-1,1.754385978E-2,1.228070185E-1,6.781104790E-1
1.827436862E1,6.140350699E-1,1.754385978E-2,1.228070185E-1,6.264410730E-1
1.827999685E1,6.140350699E-1,1.754385978E-2,1.228070185E-1,6.264410730E-1
1.829063123E1,5.964912176E-1,1.754385978E-2,1.228070185E-1,6.092545638E-1
1.829999977E1,5.614035130E-1,1.754385978E-2,1.228070185E-1,5.749463063E-1
1.831002131E1,5.263158083E-1,1.754385978E-2,1.228070185E-1,5.407380890E-1
1.831999954E1,4.912280738E-1,1.754385978E-2,1.403508782E-1,5.111860489E-1
1.833000316E1,4.561403394E-1,1.754385978E-2,1.403508782E-1,4.775669223E-1
1.834007508E1,4.385964870E-1,1.754385978E-2,1.578947306E-1,4.664819519E-1
1.834999846E1,4.035087824E-1,1.754385978E-2,1.578947306E-1,4.336563967E-1
1.836031046E1,3.859649003E-1,1.754385978E-2,1.578947306E-1,4.173816445E-1
1.837000662E1,3.684210479E-1,1.754385978E-2,1.578947306E-1,4.012139099E-1
1.838211377E1,3.508771956E-1,1.754385978E-2,1.578947306E-1,3.851666384E-1
1.839001216E1,3.333333433E-1,1.754385978E-2,1.578947306E-1,3.692555358E-1
1.840014954E1,3.157894611E-1,1.754385978E-2,1.403508782E-1,3.460189876E-1
1.840999816E1,2.807017565E-1,1.754385978E-2,1.403508782E-1,3.143240877E-1
1.842012438E1,2.631579041E-1,1.754385978E-2,1.403508782E-1,2.987611731E-1
1.843483823E1,2.280701697E-1,0.000000000E0,1.228070185E-1,2.590319789E-1
1.844001085E1,2.280701697E-1,0.000000000E0,1.228070185E-1,2.590319789E-1
1.845043385E1,2.105263174E-1,0.000000000E0,1.228070185E-1,2.437270894E-1
1.845999738E1,1.929824501E-1,0.000000000E0,1.228070185E-1,2.287439395E-1
1.847173762E1,1.754385978E-1,0.000000000E0,1.403508782E-1,2.246710275E-1
1.848001023E1,1.578947306E-1,0.000000000E0,1.403508782E-1,2.112560412E-1
1.849011569E1,1.403508782E-1,0.000000000E0,1.403508782E-1,1.984861155E-1
1.850089485E1,1.228070185E-1,0.000000000E0,1.403508782E-1,1.864937876E-1
1.850999731E1,1.052631587E-1,0.000000000E0,1.403508782E-1,1.754385978E-1
1.851999777E1,7.017543912E-2,0.000000000E0,1.403508782E-1,1.569170522E-1
1.853000631E1,5.263157934E-2,0.000000000E0,1.403508782E-1,1.498948037E-1
1.854355431E1,3.508771956E-2,0.000000000E0,1.228070185E-1,1.277212271E-1
1.855001985E1,1.754385978E-2,0.000000000E0,1.228070185E-1,1.240538222E-1
1.856017900E1,0.000000000E0,0.000000000E0,1.228070185E-1,1.228070185E-1
1.856999692E1,0.000000000E0,0.000000000E0,1.228070185E-1,1.228070185E-1
1.858060523E1,-1.754385978E-2,0.000000000E0,1.228070185E-1,1.240538222E-1
1.859000392E1,-3.508771956E-2,0.000000000E0,1.228070185E-1,1.277212271E-1
1.860005285E1,-5.263157934E-2,0.000000000E0,1.228070185E-1,1.336100555E-1
1.861001577E1,-8.771929890E-2,0.000000000E0,1.228070185E-1,1.509179883E-1
1.862080308E1,-1.052631587E-1,0.000000000E0,1.228070185E-1,1.617463952E-1
1.863330685E1,-1.228070185E-1,0.000000000E0,1.052631587E-1,1.617463952E-1
1.864002169E1,-1.578947306E-1,0.000000000E0,1.052631587E-1,1.897658518E-1
1.865003600E1,-1.754385978E-1,0.000000000E0,1.052631587E-1,2.045948049E-1
1.866000023E1,-2.105263174E-1,0.000000000E0,1.052631587E-1,2.353755783E-1
1.867002569E1,-2.280701697E-1,0.000000000E0,1.052631587E-1,2.511898383E-1
1.867999769E1,-2.631579041E-1,0.000000000E0,1.052631587E-1,2.834297357E-1
1.869168469E1,-2.807017565E-1,0.000000000E0,8.771929890E-2,2.940886796E-1
1.870016100E1,-3.157894611E-1,0.000000000E0,8.771929890E-2,3.277463336E-1
1.870999723E1,-3.508771956E-1,0.000000000E0,8.771929890E-2,3.616759348E-1
1.872225623E1,-3.859649003E-1,0.000000000E0,7.017543912E-2,3.922926159E-1
1.873023800E1,-4.035087824E-1,0.000000000E0,5.263157934E-2,4.069268001E-1
1.874317908E1,-4.385964870E-1,0.000000000E0,5.263157934E-2,4.417430946E-1
1.875001354E1,-4.561403394E-1,0.000000000E0,3.508771956E-2,4.574878766E-1
1.876000716E1,-4.912280738E-1,0.000000000E0,3.508771956E-2,4.924796124E-1
1.876999908E1,-5.087719560E-1,0.000000000E0,1.754385978E-2,5.090743464E-1
1.878054462E1,-5.263158083E-1,0.000000000E0,1.754385978E-2,5.266081248E-1
